<TICKER>;<PER>;<DATE>;<TIME>;<HIGH>;<LOW>;<CLOSE>;<VOL>
ГАЗПРОМ ао;W;28/06/21;00:00;286.25;273.17;285.65;205584170
ГАЗПРОМ ао;W;05/07/21;00:00;297.48;285.78;295.22;275435450
ГАЗПРОМ ао;W;12/07/21;00:00;298.48;278;279.65;215344330
ГАЗПРОМ ао;W;19/07/21;00:00;285.09;273.1;279.51;193540870
ГАЗПРОМ ао;W;26/07/21;00:00;287.75;276.7;287.35;176899140
ГАЗПРОМ ао;W;02/08/21;00:00;289.48;277.87;282.27;227155820
ГАЗПРОМ ао;W;09/08/21;00:00;293.9;280.8;292.7;195413240
ГАЗПРОМ ао;W;16/08/21;00:00;299.95;289.5;292.57;213480540
ГАЗПРОМ ао;W;23/08/21;00:00;301;293.04;299.66;177244280
ГАЗПРОМ ао;W;30/08/21;00:00;317.96;299.97;317.94;330961810
ГАЗПРОМ ао;W;06/09/21;00:00;333;318.6;326.43;293310100
ГАЗПРОМ ао;W;13/09/21;00:00;344.2;327.3;334.5;417952900
ГАЗПРОМ ао;W;20/09/21;00:00;345.2;321.26;344.29;315979740
ГАЗПРОМ ао;W;27/09/21;00:00;364.53;347;363.25;353275540
ГАЗПРОМ ао;W;04/10/21;00:00;397.64;361.61;366.17;684295890
ГАЗПРОМ ао;W;11/10/21;00:00;372.61;352.71;367.76;333020400
ГАЗПРОМ ао;W;18/10/21;00:00;370.75;357.48;358.12;229071460
ГАЗПРОМ ао;W;25/10/21;00:00;369.33;345.4;350.18;301382660
ГАЗПРОМ ао;W;01/11/21;00:00;360;346.62;350.6;153137290
ГАЗПРОМ ао;W;08/11/21;00:00;356.34;331;333.6;273814240
ГАЗПРОМ ао;W;15/11/21;00:00;359.32;331.61;337.62;406175570
ГАЗПРОМ ао;W;22/11/21;00:00;348;310.62;326;548580500
ГАЗПРОМ ао;W;29/11/21;00:00;353.13;331.5;345.99;450511600
ГАЗПРОМ ао;W;06/12/21;00:00;349.36;329.98;332;330920910
ГАЗПРОМ ао;W;13/12/21;00:00;334.88;289.78;327.3;556635960
ГАЗПРОМ ао;W;20/12/21;00:00;349.59;316.11;338.79;358929690
ГАЗПРОМ ао;W;27/12/21;00:00;346.6;337.13;342.39;148656400
ГАЗПРОМ ао;W;03/01/22;00:00;358.1;330.11;346.13;248402410
ГАЗПРОМ ао;W;10/01/22;00:00;351;321.51;335.76;385354220
ГАЗПРОМ ао;W;17/01/22;00:00;338.95;282.72;311.6;786569500
ГАЗПРОМ ао;W;24/01/22;00:00;334.9;280.6;329.58;837138040
ГАЗПРОМ ао;W;31/01/22;00:00;336.63;320.88;324.6;338947670
ГАЗПРОМ ао;W;07/02/22;00:00;336;316.2;318.1;360256210
ГАЗПРОМ ао;W;14/02/22;00:00;339.98;303.25;309.48;523021240
ГАЗПРОМ ао;W;21/02/22;00:00;318.9;126.53;228;1364162810
ГАЗПРОМ ао;W;21/03/22;00:00;278.9;225.6;227;153254990
ГАЗПРОМ ао;W;28/03/22;00:00;258.7;206;251.4;239057350
ГАЗПРОМ ао;W;04/04/22;00:00;259.99;231.45;241.07;138890050
ГАЗПРОМ ао;W;11/04/22;00:00;242.78;215.74;224;97001770
ГАЗПРОМ ао;W;18/04/22;00:00;229.84;207;208;133106640
ГАЗПРОМ ао;W;25/04/22;00:00;249;201.12;240.4;226304890
ГАЗПРОМ ао;W;02/05/22;00:00;244.39;233.12;240.1;53825600
ГАЗПРОМ ао;W;09/05/22;00:00;243.35;227.22;235.52;58386340
ГАЗПРОМ ао;W;16/05/22;00:00;269.78;233.11;263;192167930
ГАЗПРОМ ао;W;23/05/22;00:00;305;245;294.5;321289690
ГАЗПРОМ ао;W;30/05/22;00:00;302;290.25;297;108588040
ГАЗПРОМ ао;W;06/06/22;00:00;310.98;294.52;309.2;117728980
ГАЗПРОМ ао;W;13/06/22;00:00;322.99;307;315.5;117953880
ГАЗПРОМ ао;W;20/06/22;00:00;318;291.1;296;203278360
ГАЗПРОМ ао;W;27/06/22;00:00;310.82;186.2;192.5;518740970
ГАЗПРОМ ао;W;04/07/22;00:00;205.78;181.2;198;314046640
ГАЗПРОМ ао;W;11/07/22;00:00;199.43;183.11;187.61;178872900
ГАЗПРОМ ао;W;18/07/22;00:00;195.8;184.6;192.25;129353200
ГАЗПРОМ ао;W;25/07/22;00:00;198.79;190.56;195.26;106705430
ГАЗПРОМ ао;W;01/08/22;00:00;194.69;175.75;176.58;111893170
ГАЗПРОМ ао;W;08/08/22;00:00;182.33;172.29;174.36;125356470
ГАЗПРОМ ао;W;15/08/22;00:00;182.49;172.4;177.6;101083810
ГАЗПРОМ ао;W;22/08/22;00:00;186.66;176.88;183.62;95216930
ГАЗПРОМ ао;W;29/08/22;00:00;275.96;182.65;252.8;504021170
ГАЗПРОМ ао;W;05/09/22;00:00;252.11;237.84;245.34;179865820
ГАЗПРОМ ао;W;12/09/22;00:00;248.2;240;243.8;132311930
ГАЗПРОМ ао;W;19/09/22;00:00;245.91;192;224.84;524124030
ГАЗПРОМ ао;W;26/09/22;00:00;238.72;189.42;217.7;584777750
ГАЗПРОМ ао;W;03/10/22;00:00;220.55;195.01;195.15;306905060
ГАЗПРОМ ао;W;10/10/22;00:00;181.26;137.1;159.6;203722220
ГАЗПРОМ ао;W;17/10/22;00:00;169.96;157.4;166.99;121206280
ГАЗПРОМ ао;W;24/10/22;00:00;174.69;164.22;170.73;161236580
ГАЗПРОМ ао;W;31/10/22;00:00;171.5;166.68;169.14;69506480
ГАЗПРОМ ао;W;07/11/22;00:00;172;166.15;169.86;106992690
ГАЗПРОМ ао;W;14/11/22;00:00;171.92;161.79;168.79;98510270
ГАЗПРОМ ао;W;21/11/22;00:00;170.87;167;169.03;59606690
ГАЗПРОМ ао;W;28/11/22;00:00;169;164.18;165.86;63585840
ГАЗПРОМ ао;W;05/12/22;00:00;167.2;162.4;162.75;54153380
ГАЗПРОМ ао;W;12/12/22;00:00;163.81;157.72;160.24;71313910
ГАЗПРОМ ао;W;19/12/22;00:00;162.5;156.5;160.89;85403310
ГАЗПРОМ ао;W;26/12/22;00:00;164.98;160.8;162.56;69973200
ГАЗПРОМ ао;W;02/01/23;00:00;163.48;160.71;162.1;19530320
ГАЗПРОМ ао;W;09/01/23;00:00;167.19;161.44;164.56;65968400
ГАЗПРОМ ао;W;16/01/23;00:00;166.8;158.55;158.85;79391460
ГАЗПРОМ ао;W;23/01/23;00:00;160.83;156.71;159.08;71964610
ГАЗПРОМ ао;W;30/01/23;00:00;163.96;156.76;160.87;121640800
ГАЗПРОМ ао;W;06/02/23;00:00;161.76;157.6;158.68;96322870
ГАЗПРОМ ао;W;13/02/23;00:00;159.47;150.6;153.62;88187950
ГАЗПРОМ ао;W;20/02/23;00:00;156.98;151.62;154.22;58344810
ГАЗПРОМ ао;W;27/02/23;00:00;164.56;153.5;162.27;177829100
ГАЗПРОМ ао;W;06/03/23;00:00;164.3;159.51;160.04;64564180
ГАЗПРОМ ао;W;13/03/23;00:00;164.41;158.05;163.29;125384840
ГАЗПРОМ ао;W;20/03/23;00:00;177.25;164.14;169.03;308040460
ГАЗПРОМ ао;W;27/03/23;00:00;173.25;168.14;169.83;131627080
ГАЗПРОМ ао;W;03/04/23;00:00;176;169;173.09;177072410
ГАЗПРОМ ао;W;10/04/23;00:00;182.5;173.23;179.5;230144880
ГАЗПРОМ ао;W;17/04/23;00:00;185.32;178.64;181.72;177708000
ГАЗПРОМ ао;W;24/04/23;00:00;185;170.63;181.13;178391230
ГАЗПРОМ ао;W;01/05/23;00:00;181.86;171.16;172.09;113928360
ГАЗПРОМ ао;W;08/05/23;00:00;178.11;170.65;173.95;136265000
ГАЗПРОМ ао;W;15/05/23;00:00;181.8;172.86;174.43;210285150
ГАЗПРОМ ао;W;22/05/23;00:00;179.6;160.47;164.48;367788880
ГАЗПРОМ ао;W;29/05/23;00:00;167.05;160.9;162.58;133336920
ГАЗПРОМ ао;W;05/06/23;00:00;167.81;161.6;165.58;122698670
ГАЗПРОМ ао;W;12/06/23;00:00;172.46;165.62;169.87;112566250
ГАЗПРОМ ао;W;19/06/23;00:00;171.78;165.21;165.8;109655720
ГАЗПРОМ ао;W;26/06/23;00:00;169.89;165;166.86;92651310
ГАЗПРОМ ао;W;03/07/23;00:00;167.8;165.02;166.34;65792560
ГАЗПРОМ ао;W;10/07/23;00:00;170.93;166.93;169.7;92530880
ГАЗПРОМ ао;W;17/07/23;00:00;175.7;168.55;171.19;150840420
ГАЗПРОМ ао;W;24/07/23;00:00;173.1;170;171.44;76762320
ГАЗПРОМ ао;W;31/07/23;00:00;177.88;171.8;173.46;237463500
ГАЗПРОМ ао;W;07/08/23;00:00;177.1;170.6;176.35;166998350
ГАЗПРОМ ао;W;14/08/23;00:00;183.89;172.8;175.48;328004000
ГАЗПРОМ ао;W;21/08/23;00:00;177.7;173.02;174.7;107904050
ГАЗПРОМ ао;W;28/08/23;00:00;181.37;174.75;178.22;206710320
ГАЗПРОМ ао;W;04/09/23;00:00;184;175.51;175.95;231369650
ГАЗПРОМ ао;W;11/09/23;00:00;178;173.06;173.79;128348600
ГАЗПРОМ ао;W;18/09/23;00:00;174.66;165.1;166.7;150954260
ГАЗПРОМ ао;W;25/09/23;00:00;170.39;163.51;167.09;134434330
ГАЗПРОМ ао;W;02/10/23;00:00;168.86;164.81;166.59;95558010
ГАЗПРОМ ао;W;09/10/23;00:00;171.4;166.62;170.2;170782130
ГАЗПРОМ ао;W;16/10/23;00:00;173.3;168.3;171.39;157396040
ГАЗПРОМ ао;W;23/10/23;00:00;172.44;167.17;167.26;96904920
ГАЗПРОМ ао;W;30/10/23;00:00;171.31;166.35;169.19;97935980
ГАЗПРОМ ао;W;06/11/23;00:00;170.29;167.2;168.25;80613760
ГАЗПРОМ ао;W;13/11/23;00:00;168.89;163.48;165.31;88983620
ГАЗПРОМ ао;W;20/11/23;00:00;166.64;164.02;164.71;60028210
ГАЗПРОМ ао;W;27/11/23;00:00;165.63;161.55;162.61;81096900
ГАЗПРОМ ао;W;04/12/23;00:00;164.77;157.26;161.5;121321010
ГАЗПРОМ ао;W;11/12/23;00:00;167.14;160.19;164.2;132783700
ГАЗПРОМ ао;W;18/12/23;00:00;168.89;161.19;162.09;141102940
ГАЗПРОМ ао;W;25/12/23;00:00;162.77;158.22;159.52;108862300
ГАЗПРОМ ао;W;01/01/24;00:00;162.3;159.73;161.94;21791730
ГАЗПРОМ ао;W;08/01/24;00:00;163.98;161.77;163.37;59396880
ГАЗПРОМ ао;W;15/01/24;00:00;167.62;162.37;165.9;94919800
ГАЗПРОМ ао;W;22/01/24;00:00;168.96;163.65;163.99;97960010
ГАЗПРОМ ао;W;29/01/24;00:00;167.85;162.71;164.4;128362100
ГАЗПРОМ ао;W;05/02/24;00:00;165.59;163.1;163.23;77681090
ГАЗПРОМ ао;W;12/02/24;00:00;163.9;161.07;161.19;88848550
ГАЗПРОМ ао;W;19/02/24;00:00;162.2;158;158.12;75099230
ГАЗПРОМ ао;W;26/02/24;00:00;163.1;158.81;161.34;98887590
ГАЗПРОМ ао;W;04/03/24;00:00;162.3;160.23;160.91;58558060
ГАЗПРОМ ао;W;11/03/24;00:00;163.31;160.04;160.86;89819670
ГАЗПРОМ ао;W;18/03/24;00:00;161.43;156;156.44;119954260
ГАЗПРОМ ао;W;25/03/24;00:00;159.45;155.75;157.22;93197720
ГАЗПРОМ ао;W;01/04/24;00:00;165.36;157.43;163.59;185180500
ГАЗПРОМ ао;W;08/04/24;00:00;166.8;163.49;164.83;125939220
ГАЗПРОМ ао;W;15/04/24;00:00;168.15;162.65;167.03;114837860
ГАЗПРОМ ао;W;22/04/24;00:00;167.89;161.7;164.06;151742780
ГАЗПРОМ ао;W;29/04/24;00:00;165.36;154;155.2;198722030
ГАЗПРОМ ао;W;06/05/24;00:00;155.76;153;154.58;58304340
ГАЗПРОМ ао;W;13/05/24;00:00;158.65;154.75;155.17;148017810
ГАЗПРОМ ао;W;20/05/24;00:00;155.69;133;133.34;540054510
ГАЗПРОМ ао;W;27/05/24;00:00;134.69;123.26;126.46;318530660
ГАЗПРОМ ао;W;03/06/24;00:00;128.61;122.09;122.78;211073160
ГАЗПРОМ ао;W;10/06/24;00:00;123.64;112.07;121.65;268037730
ГАЗПРОМ ао;W;17/06/24;00:00;122.68;110;115.4;366767920
ГАЗПРОМ ао;W;24/06/24;00:00;118.37;112.46;115.94;154131220
ГАЗПРОМ ао;W;01/07/24;00:00;129.45;116;126.74;561009920
ГАЗПРОМ ао;W;08/07/24;00:00;128.97;117.6;119.65;400400230
ГАЗПРОМ ао;W;15/07/24;00:00;132.47;118.52;130.88;384290540
ГАЗПРОМ ао;W;22/07/24;00:00;137.28;129.57;135;309701180
ГАЗПРОМ ао;W;29/07/24;00:00;134.77;129.66;131.45;236572280
ГАЗПРОМ ао;W;05/08/24;00:00;130.91;126.18;128.64;227336880
ГАЗПРОМ ао;W;12/08/24;00:00;131.49;125.26;126.36;127565720
ГАЗПРОМ ао;W;19/08/24;00:00;127.69;115;116.81;211550240
ГАЗПРОМ ао;W;26/08/24;00:00;131.3;119.49;122.97;573869170
ГАЗПРОМ ао;W;02/09/24;00:00;125.5;118.6;123;288199840
ГАЗПРОМ ао;W;09/09/24;00:00;125.48;123.2;125.04;31700150
